python,java,ml,sql,web_dev,interest,cgpa,projects,career
1,0,0,1,0,1,8.1,3,Backend Developer
1,0,0,1,0,1,7.3,4,Backend Developer
1,0,0,1,0,1,7.2,2,Backend Developer
1,0,0,1,0,1,8.3,3,Backend Developer
1,0,0,1,0,1,8.6,3,Backend Developer
1,0,0,1,0,1,7.4,2,Backend Developer
1,0,0,1,0,1,8.5,4,Backend Developer
1,0,0,1,0,1,6.6,3,Backend Developer
1,0,0,1,0,1,8.6,3,Backend Developer
1,0,0,1,0,1,8.7,4,Backend Developer
1,0,0,1,0,1,6.7,5,Backend Developer
1,0,0,1,0,1,7.7,5,Backend Developer
0,1,0,0,0,1,8.3,4,Mobile App Developer
0,1,0,0,0,1,7.2,5,Mobile App Developer
0,1,0,0,0,1,7.4,4,Mobile App Developer
0,1,0,0,0,1,7.9,3,Mobile App Developer
0,1,0,0,0,1,7.6,4,Mobile App Developer
0,1,0,0,0,1,8.8,5,Mobile App Developer
0,1,0,0,0,1,6.9,2,Mobile App Developer
0,1,0,0,0,1,7.2,3,Mobile App Developer
0,1,0,0,0,1,8.3,2,Mobile App Developer
0,1,0,0,0,1,7.5,2,Mobile App Developer
0,1,0,0,0,1,8.4,5,Mobile App Developer
0,1,0,0,0,1,8.0,5,Mobile App Developer
0,1,0,0,0,1,7.9,5,Mobile App Developer
0,1,0,0,0,1,8.2,2,Mobile App Developer
0,1,0,0,0,1,9.0,4,Mobile App Developer
0,1,0,0,0,1,6.7,2,Mobile App Developer
0,1,0,0,0,1,7.8,3,Mobile App Developer
0,1,0,0,0,1,9.0,2,Mobile App Developer
0,1,0,0,0,1,7.2,2,Mobile App Developer
0,1,0,0,0,1,8.8,5,Mobile App Developer
0,1,0,0,0,1,8.5,3,Mobile App Developer
0,1,0,0,0,1,7.2,4,Mobile App Developer
0,1,0,0,0,1,7.0,2,Mobile App Developer
0,1,0,0,0,1,8.2,2,Mobile App Developer
0,1,0,0,0,1,7.3,5,Mobile App Developer
0,1,0,0,0,1,7.8,3,Mobile App Developer
0,1,0,0,0,1,8.7,5,Mobile App Developer
0,1,0,0,0,1,8.9,2,Mobile App Developer
0,1,0,0,0,1,6.5,2,Mobile App Developer
0,1,0,0,0,1,8.5,5,Mobile App Developer
0,1,0,0,0,1,6.8,4,Mobile App Developer
0,1,0,0,0,1,8.4,3,Mobile App Developer
0,1,0,0,0,1,7.2,5,Mobile App Developer
0,1,0,0,0,1,9.0,4,Mobile App Developer
0,1,0,0,0,1,7.1,3,Mobile App Developer
0,1,0,0,0,1,7.1,5,Mobile App Developer
0,1,0,0,0,1,7.3,4,Mobile App Developer
0,1,0,0,0,1,9.0,4,Mobile App Developer
0,1,0,0,0,1,8.1,3,Mobile App Developer
0,1,0,0,0,1,7.1,4,Mobile App Developer
0,1,0,0,0,1,8.0,4,Mobile App Developer
0,1,0,0,0,1,7.7,3,Mobile App Developer
0,1,0,0,0,1,6.6,2,Mobile App Developer
0,1,0,0,0,1,8.6,4,Mobile App Developer
0,1,0,0,0,1,7.1,2,Mobile App Developer
0,1,0,0,0,1,8.0,2,Mobile App Developer
0,1,0,0,0,1,9.0,5,Mobile App Developer
0,1,0,0,0,1,7.4,5,Mobile App Developer
0,1,0,0,0,1,6.9,2,Mobile App Developer
0,1,0,0,0,1,7.6,2,Mobile App Developer
0,1,0,0,0,1,8.6,5,Mobile App Developer
0,1,0,0,0,1,8.4,2,Mobile App Developer
0,1,0,0,0,1,8.0,2,Mobile App Developer
0,1,0,0,0,1,8.0,5,Mobile App Developer
0,1,0,0,0,1,7.3,2,Mobile App Developer
0,1,0,0,0,1,8.3,2,Mobile App Developer
0,1,0,0,0,1,7.0,5,Mobile App Developer
0,1,0,0,0,1,7.0,2,Mobile App Developer
0,1,0,0,0,1,8.9,5,Mobile App Developer
0,1,0,0,0,1,8.4,3,Mobile App Developer
0,1,0,0,0,1,7.7,2,Mobile App Developer
0,1,0,0,0,1,8.0,2,Mobile App Developer
0,1,0,0,0,1,8.6,4,Mobile App Developer
0,1,0,0,0,1,8.8,2,Mobile App Developer
0,1,0,0,0,1,6.6,2,Mobile App Developer
0,1,0,0,0,1,8.0,2,Mobile App Developer
0,1,0,0,0,1,8.1,5,Mobile App Developer
0,1,0,0,0,1,7.7,3,Mobile App Developer
0,1,0,0,0,1,6.8,2,Mobile App Developer
0,1,0,0,0,1,7.2,4,Mobile App Developer
0,1,0,0,0,1,8.6,5,Mobile App Developer
0,1,0,0,0,1,7.3,4,Mobile App Developer
0,1,0,0,0,1,6.7,3,Mobile App Developer
0,1,0,0,0,1,8.4,2,Mobile App Developer
0,1,0,0,0,1,6.7,4,Mobile App Developer
0,1,0,0,0,1,7.2,4,Mobile App Developer
0,1,0,0,0,1,8.7,4,Mobile App Developer
0,1,0,0,0,1,8.7,2,Mobile App Developer
0,1,0,0,0,1,8.2,4,Mobile App Developer
0,1,0,0,0,1,7.4,3,Mobile App Developer
0,1,0,0,0,1,7.9,2,Mobile App Developer
0,1,0,0,0,1,8.9,3,Mobile App Developer
0,1,0,0,0,1,7.9,2,Mobile App Developer
0,1,0,0,0,1,8.9,3,Mobile App Developer
0,1,0,0,0,1,7.5,4,Mobile App Developer
0,1,0,0,0,1,8.5,5,Mobile App Developer
0,1,0,0,0,1,6.8,2,Mobile App Developer
0,1,0,0,0,1,7.7,2,Mobile App Developer
0,1,0,0,0,1,8.1,2,Mobile App Developer
0,1,0,0,0,1,8.9,3,Mobile App Developer
0,1,0,0,0,1,6.5,2,Mobile App Developer
0,1,0,0,0,1,6.8,5,Mobile App Developer
0,1,0,0,0,1,8.3,4,Mobile App Developer
0,1,0,0,0,1,8.3,4,Mobile App Developer
0,1,0,0,0,1,6.9,4,Mobile App Developer
0,1,0,0,0,1,8.1,3,Mobile App Developer
0,1,0,0,0,1,8.5,5,Mobile App Developer
0,1,0,0,0,1,8.6,5,Mobile App Developer
0,1,0,0,0,1,8.0,4,Mobile App Developer
0,1,0,0,0,1,6.7,2,Mobile App Developer
0,1,0,0,0,1,8.8,2,Mobile App Developer
0,1,0,0,0,1,8.3,5,Mobile App Developer
0,1,0,0,0,1,8.2,5,Mobile App Developer
0,1,0,0,0,1,7.6,4,Mobile App Developer
0,1,0,0,0,1,8.2,2,Mobile App Developer
0,1,0,0,0,1,7.8,2,Mobile App Developer
0,1,0,0,0,1,7.7,5,Mobile App Developer
0,1,0,0,0,1,7.4,3,Mobile App Developer
0,1,0,0,0,1,7.8,4,Mobile App Developer
0,1,0,0,0,1,8.4,2,Mobile App Developer
0,1,0,0,0,1,8.3,3,Mobile App Developer
0,1,0,0,0,1,6.5,2,Mobile App Developer
0,1,0,0,0,1,7.7,5,Mobile App Developer
0,1,0,0,0,1,6.9,5,Mobile App Developer
0,1,0,0,0,1,8.4,3,Mobile App Developer
0,1,0,0,0,1,8.2,3,Mobile App Developer
0,1,0,0,0,1,7.0,3,Mobile App Developer
0,1,0,0,0,1,8.4,4,Mobile App Developer
0,1,0,0,0,1,6.6,5,Mobile App Developer
0,1,0,0,0,1,8.3,3,Mobile App Developer
0,1,0,0,0,1,7.4,2,Mobile App Developer
0,1,0,0,0,1,8.2,2,Mobile App Developer
0,1,0,0,0,1,8.9,3,Mobile App Developer
0,1,0,0,0,1,6.9,4,Mobile App Developer
0,1,0,0,0,1,6.6,3,Mobile App Developer
0,1,0,0,0,1,8.3,4,Mobile App Developer
0,1,0,0,0,1,8.6,4,Mobile App Developer
0,1,0,0,0,1,8.2,4,Mobile App Developer
0,1,0,0,0,1,7.5,4,Mobile App Developer
0,1,0,0,0,1,8.0,2,Mobile App Developer
0,1,0,0,0,1,6.8,3,Mobile App Developer
0,1,0,0,0,1,7.3,4,Mobile App Developer
0,1,0,0,0,1,7.1,2,Mobile App Developer
0,1,0,0,0,1,7.5,3,Mobile App Developer
0,1,0,0,0,1,7.7,4,Mobile App Developer
0,1,0,0,0,1,7.6,3,Mobile App Developer
0,1,0,0,0,1,7.5,3,Mobile App Developer
0,1,0,0,0,1,8.0,2,Mobile App Developer
0,1,0,0,0,1,8.5,3,Mobile App Developer
0,1,0,0,0,1,8.8,2,Mobile App Developer
0,1,0,0,0,1,8.0,5,Mobile App Developer
0,1,0,0,0,1,7.4,2,Mobile App Developer
0,1,0,0,0,1,8.5,2,Mobile App Developer
0,1,0,0,0,1,6.7,2,Mobile App Developer
0,1,0,0,0,1,8.5,2,Mobile App Developer
0,1,0,0,0,1,7.6,5,Mobile App Developer
0,1,0,0,0,1,8.6,2,Mobile App Developer
0,1,0,0,0,1,8.7,4,Mobile App Developer
0,1,0,0,0,1,8.3,5,Mobile App Developer
0,1,0,0,0,1,8.4,4,Mobile App Developer
0,1,0,0,0,1,6.9,3,Mobile App Developer
0,1,0,0,0,1,8.6,2,Mobile App Developer
0,1,0,0,0,1,8.5,5,Mobile App Developer
0,1,0,0,0,1,6.9,4,Mobile App Developer
0,1,0,0,0,1,8.7,3,Mobile App Developer
0,1,0,0,0,1,6.5,2,Mobile App Developer
0,1,0,0,0,1,8.0,3,Mobile App Developer
0,1,0,0,0,1,8.3,5,Mobile App Developer
0,1,0,0,0,1,6.9,2,Mobile App Developer
0,1,0,0,0,1,8.7,5,Mobile App Developer
0,1,0,0,0,1,8.1,4,Mobile App Developer
0,1,0,0,0,1,7.3,3,Mobile App Developer
0,1,0,0,0,1,7.1,4,Mobile App Developer
0,1,0,0,0,1,8.2,4,Mobile App Developer
0,1,0,0,0,1,7.8,5,Mobile App Developer
0,1,0,0,0,1,7.8,5,Mobile App Developer
0,1,0,0,0,1,8.2,4,Mobile App Developer
0,1,0,0,0,1,6.6,5,Mobile App Developer
0,1,0,0,0,1,6.9,3,Mobile App Developer
0,1,0,0,0,1,8.0,2,Mobile App Developer
0,1,0,0,0,1,8.4,4,Mobile App Developer
0,1,0,0,0,1,6.8,5,Mobile App Developer
0,1,0,0,0,1,7.4,2,Mobile App Developer
0,1,0,0,0,1,7.1,3,Mobile App Developer
0,1,0,0,0,1,7.8,4,Mobile App Developer
0,1,0,0,0,1,8.2,2,Mobile App Developer
0,1,0,0,0,1,7.3,4,Mobile App Developer
0,1,0,0,0,1,8.3,4,Mobile App Developer
0,1,0,0,0,1,6.9,3,Mobile App Developer
0,1,0,0,0,1,8.9,2,Mobile App Developer
0,1,0,0,0,1,7.1,2,Mobile App Developer
0,1,0,0,0,1,8.2,2,Mobile App Developer
0,1,0,0,0,1,7.5,4,Mobile App Developer
0,1,0,0,0,1,7.4,2,Mobile App Developer
0,1,0,0,0,1,7.2,5,Mobile App Developer
0,1,0,0,0,1,7.1,5,Mobile App Developer
0,1,0,0,0,1,7.1,5,Mobile App Developer
0,1,0,0,0,1,7.5,4,Mobile App Developer
0,1,0,0,0,1,8.7,2,Mobile App Developer
0,1,0,0,0,1,7.5,4,Mobile App Developer
0,1,0,0,0,1,8.2,2,Mobile App Developer
0,1,0,0,0,1,7.7,3,Mobile App Developer
0,1,0,0,0,1,8.4,3,Mobile App Developer
0,1,0,0,0,1,7.2,3,Mobile App Developer
0,1,0,0,0,1,7.3,4,Mobile App Developer
0,1,0,0,0,1,7.6,2,Mobile App Developer
0,1,0,0,0,1,8.7,3,Mobile App Developer
0,1,0,0,0,1,8.0,4,Mobile App Developer
0,1,0,0,0,1,8.5,3,Mobile App Developer
0,1,0,0,0,1,8.7,4,Mobile App Developer
0,1,0,0,0,1,7.2,5,Mobile App Developer
0,1,0,0,0,1,8.3,4,Mobile App Developer
0,1,0,0,0,1,7.2,3,Mobile App Developer
0,1,0,0,0,1,7.0,5,Mobile App Developer
0,1,0,0,0,1,7.7,3,Mobile App Developer
0,1,0,0,0,1,7.3,5,Mobile App Developer
0,1,0,0,0,1,7.5,4,Mobile App Developer
0,1,0,0,0,1,6.8,3,Mobile App Developer
0,1,0,0,0,1,7.8,2,Mobile App Developer
0,1,0,0,0,1,8.1,4,Mobile App Developer
0,1,0,0,0,1,7.8,2,Mobile App Developer
0,1,0,0,0,1,8.4,3,Mobile App Developer
0,1,0,0,0,1,8.7,3,Mobile App Developer
0,1,0,0,0,1,6.8,3,Mobile App Developer
0,1,0,0,0,1,7.1,2,Mobile App Developer
0,1,0,0,0,1,7.2,2,Mobile App Developer
0,1,0,0,0,1,6.7,3,Mobile App Developer
0,1,0,0,0,1,6.9,4,Mobile App Developer
0,1,0,0,0,1,8.2,2,Mobile App Developer
0,1,0,0,0,1,7.6,4,Mobile App Developer
0,1,0,0,0,1,8.9,2,Mobile App Developer
0,1,0,0,0,1,7.2,3,Mobile App Developer
0,1,0,0,0,1,8.7,4,Mobile App Developer
0,1,0,0,0,1,7.5,3,Mobile App Developer
0,1,0,0,0,1,6.9,4,Mobile App Developer
0,1,0,0,0,1,7.8,3,Mobile App Developer
0,1,0,0,0,1,7.9,5,Mobile App Developer
0,1,0,0,0,1,8.7,4,Mobile App Developer
0,1,0,0,0,1,8.4,2,Mobile App Developer
0,1,0,0,0,1,8.7,4,Mobile App Developer
0,1,0,0,0,1,7.0,5,Mobile App Developer
0,1,0,0,0,1,8.6,3,Mobile App Developer
0,1,0,0,0,1,7.6,3,Mobile App Developer
0,1,0,0,0,1,8.9,4,Mobile App Developer
0,1,0,0,0,1,7.3,2,Mobile App Developer
0,1,0,0,0,1,6.9,5,Mobile App Developer
0,1,0,0,0,1,7.2,2,Mobile App Developer
0,1,0,0,0,1,7.0,4,Mobile App Developer
0,1,0,0,0,1,8.7,5,Mobile App Developer
0,1,0,0,0,1,6.6,3,Mobile App Developer
0,1,0,0,0,1,8.5,2,Mobile App Developer
0,1,0,0,0,1,7.4,5,Mobile App Developer
0,1,0,0,0,1,8.5,5,Mobile App Developer
0,1,0,0,0,1,8.1,5,Mobile App Developer
0,1,0,0,0,1,7.5,5,Mobile App Developer
0,1,0,0,0,1,7.1,4,Mobile App Developer
0,1,0,0,0,1,7.5,4,Mobile App Developer
0,1,0,0,0,1,9.0,5,Mobile App Developer
0,1,0,0,0,1,7.3,2,Mobile App Developer
0,1,0,0,0,1,8.9,4,Mobile App Developer
0,1,0,0,0,1,9.0,4,Mobile App Developer
0,1,0,0,0,1,8.0,4,Mobile App Developer
0,1,0,0,0,1,8.1,5,Mobile App Developer
0,1,0,0,0,1,7.4,3,Mobile App Developer
0,1,0,0,0,1,7.4,5,Mobile App Developer
0,1,0,0,0,1,8.3,2,Mobile App Developer
0,1,0,0,0,1,6.5,3,Mobile App Developer
0,1,0,0,0,1,7.9,2,Mobile App Developer
0,1,0,0,0,1,6.9,2,Mobile App Developer
0,1,0,0,0,1,7.0,5,Mobile App Developer
0,1,0,0,0,1,7.8,3,Mobile App Developer
0,1,0,0,0,1,7.9,5,Mobile App Developer
0,1,0,0,0,1,6.8,2,Mobile App Developer
0,1,0,0,0,1,6.8,4,Mobile App Developer
0,1,0,0,0,1,7.8,2,Mobile App Developer
0,1,0,0,0,1,7.3,3,Mobile App Developer
0,1,0,0,0,1,8.2,3,Mobile App Developer
0,1,0,0,0,1,7.3,2,Mobile App Developer
0,1,0,0,0,1,9.0,3,Mobile App Developer
0,1,0,0,0,1,8.1,4,Mobile App Developer
0,1,0,0,0,1,6.7,2,Mobile App Developer
0,1,0,0,0,1,7.1,4,Mobile App Developer
0,1,0,0,0,1,7.5,2,Mobile App Developer
0,1,0,0,0,1,8.5,3,Mobile App Developer
0,1,0,0,0,1,8.2,3,Mobile App Developer
0,1,0,0,0,1,7.3,3,Mobile App Developer
0,1,0,0,0,1,7.1,5,Mobile App Developer
0,1,0,0,0,1,7.0,3,Mobile App Developer
0,1,0,0,0,1,6.6,5,Mobile App Developer
0,1,0,0,0,1,7.5,3,Mobile App Developer
0,1,0,0,0,1,8.6,2,Mobile App Developer
0,1,0,0,0,1,6.9,5,Mobile App Developer
0,1,0,0,0,1,6.6,4,Mobile App Developer
0,1,0,0,0,1,7.9,2,Mobile App Developer
0,1,0,0,0,1,6.9,4,Mobile App Developer
0,1,0,0,0,1,7.6,4,Mobile App Developer
0,1,0,0,0,1,7.8,5,Mobile App Developer
0,1,0,0,0,1,6.9,2,Mobile App Developer
0,1,0,0,0,1,7.7,2,Mobile App Developer
0,1,0,0,0,1,7.3,3,Mobile App Developer
0,1,0,0,0,1,8.6,5,Mobile App Developer
0,1,0,0,0,1,7.6,2,Mobile App Developer
0,1,0,0,0,1,8.7,3,Mobile App Developer
0,1,0,0,0,1,7.6,3,Mobile App Developer
0,1,0,0,0,1,7.1,3,Mobile App Developer
0,1,0,0,0,1,6.8,5,Mobile App Developer
0,1,0,0,0,1,8.0,2,Mobile App Developer
0,1,0,0,0,1,6.6,5,Mobile App Developer
0,1,0,0,0,1,8.9,5,Mobile App Developer
0,1,0,0,0,1,8.0,5,Mobile App Developer
0,1,0,0,0,1,8.0,3,Android Developer
0,1,0,0,0,1,6.9,2,Android Developer
0,1,0,0,0,1,6.4,4,Android Developer
0,1,0,0,0,1,7.3,3,Android Developer
0,1,0,0,0,1,8.2,1,Android Developer
0,1,0,0,0,1,8.0,2,Android Developer
0,1,0,0,0,1,6.2,4,Android Developer
0,1,0,0,0,1,8.4,1,Android Developer
0,1,0,0,0,1,7.2,4,Android Developer
0,1,0,0,0,1,6.2,1,Android Developer
0,1,0,0,0,1,8.2,1,Android Developer
0,1,0,0,0,1,6.2,4,Android Developer
0,1,0,0,0,1,7.9,1,Android Developer
0,1,0,0,0,1,6.3,2,Android Developer
0,1,0,0,0,1,7.0,1,Android Developer
0,1,0,0,0,1,6.2,3,Android Developer
0,1,0,0,0,1,6.9,2,Android Developer
0,1,0,0,0,1,8.3,3,Android Developer
0,1,0,0,0,1,6.4,2,Android Developer
0,1,0,0,0,1,7.7,2,Android Developer
0,1,0,0,0,1,7.0,4,Android Developer
0,1,0,0,0,1,6.1,4,Android Developer
0,1,0,0,0,1,6.1,2,Android Developer
0,1,0,0,0,1,8.5,4,Android Developer
0,1,0,0,0,1,7.5,1,Android Developer
0,1,0,0,0,1,7.6,4,Android Developer
0,1,0,0,0,1,7.6,1,Android Developer
0,1,0,0,0,1,6.1,2,Android Developer
0,1,0,0,0,1,6.7,2,Android Developer
0,1,0,0,0,1,6.3,3,Android Developer
0,1,0,0,0,1,7.4,4,Android Developer
0,1,0,0,0,1,7.4,4,Android Developer
0,1,0,0,0,1,6.4,3,Android Developer
0,1,0,0,0,1,6.6,3,Android Developer
0,1,0,0,0,1,6.5,3,Android Developer
0,1,0,0,0,1,6.2,2,Android Developer
0,1,0,0,0,1,6.7,4,Android Developer
0,1,0,0,0,1,6.8,4,Android Developer
0,1,0,0,0,1,6.5,1,Android Developer
0,1,0,0,0,1,6.7,4,Android Developer
0,1,0,0,0,1,6.6,3,Android Developer
0,1,0,0,0,1,8.4,4,Android Developer
0,1,0,0,0,1,7.5,2,Android Developer
0,1,0,0,0,1,8.0,3,Android Developer
0,1,0,0,0,1,8.0,2,Android Developer
0,1,0,0,0,1,6.4,1,Android Developer
0,1,0,0,0,1,8.3,1,Android Developer
0,1,0,0,0,1,6.2,2,Android Developer
0,1,0,0,0,1,7.1,4,Android Developer
0,1,0,0,0,1,7.9,1,Android Developer
0,1,0,0,0,1,7.5,1,Android Developer
0,1,0,0,0,1,7.4,4,Android Developer
0,1,0,0,0,1,6.1,1,Android Developer
0,1,0,0,0,1,8.4,1,Android Developer
0,1,0,0,0,1,6.1,2,Android Developer
0,1,0,0,0,1,7.1,4,Android Developer
0,1,0,0,0,1,6.9,2,Android Developer
0,1,0,0,0,1,7.4,4,Android Developer
0,1,0,0,0,1,6.5,3,Android Developer
0,1,0,0,0,1,6.2,4,Android Developer
0,1,0,0,0,1,8.1,1,Android Developer
0,1,0,0,0,1,6.3,4,Android Developer
0,1,0,0,0,1,8.0,1,Android Developer
0,1,0,0,0,1,8.2,3,Android Developer
0,1,0,0,0,1,6.8,4,Android Developer
0,1,0,0,0,1,8.4,4,Android Developer
0,1,0,0,0,1,7.7,2,Android Developer
0,1,0,0,0,1,6.3,2,Android Developer
0,1,0,0,0,1,8.5,3,Android Developer
0,1,0,0,0,1,6.1,1,Android Developer
0,1,0,0,0,1,6.1,3,Android Developer
0,1,0,0,0,1,6.4,4,Android Developer
0,1,0,0,0,1,6.3,3,Android Developer
0,1,0,0,0,1,7.9,3,Android Developer
0,1,0,0,0,1,7.3,3,Android Developer
0,1,0,0,0,1,6.4,1,Android Developer
0,1,0,0,0,1,6.8,3,Android Developer
0,1,0,0,0,1,6.6,3,Android Developer
0,1,0,0,0,1,6.3,3,Android Developer
0,1,0,0,0,1,8.5,4,Android Developer
0,1,0,0,0,1,7.6,4,Android Developer
0,1,0,0,0,1,6.2,2,Android Developer
0,1,0,0,0,1,8.2,4,Android Developer
0,1,0,0,0,1,7.7,2,Android Developer
0,1,0,0,0,1,6.3,1,Android Developer
0,1,0,0,0,1,7.4,3,Android Developer
0,1,0,0,0,1,8.3,3,Android Developer
0,1,0,0,0,1,7.1,1,Android Developer
0,1,0,0,0,1,6.5,3,Android Developer
0,1,0,0,0,1,6.3,4,Android Developer
0,1,0,0,0,1,7.3,1,Android Developer
0,1,0,0,0,1,6.8,1,Android Developer
0,1,0,0,0,1,6.9,2,Android Developer
0,1,0,0,0,1,6.9,2,Android Developer
0,1,0,0,0,1,6.2,4,Android Developer
0,1,0,0,0,1,7.3,3,Android Developer
0,1,0,0,0,1,8.2,3,Android Developer
0,1,0,0,0,1,7.9,4,Android Developer
0,1,0,0,0,1,6.6,2,Android Developer
0,1,0,0,0,1,7.3,1,Android Developer
0,1,0,0,0,1,6.1,1,Android Developer
0,1,0,0,0,1,7.7,4,Android Developer
0,1,0,0,0,1,7.7,1,Android Developer
0,1,0,0,0,1,6.8,3,Android Developer
0,1,0,0,0,1,7.6,1,Android Developer
0,1,0,0,0,1,7.9,3,Android Developer
0,1,0,0,0,1,6.6,4,Android Developer
0,1,0,0,0,1,6.2,4,Android Developer
0,1,0,0,0,1,6.8,1,Android Developer
0,1,0,0,0,1,7.3,3,Android Developer
0,1,0,0,0,1,7.3,3,Android Developer
0,1,0,0,0,1,8.5,4,Android Developer
0,1,0,0,0,1,6.9,1,Android Developer
0,1,0,0,0,1,6.7,1,Android Developer
0,1,0,0,0,1,8.2,2,Android Developer
0,1,0,0,0,1,6.1,2,Android Developer
0,1,0,0,0,1,7.2,3,Android Developer
0,1,0,0,0,1,8.5,2,Android Developer
0,1,0,0,0,1,6.7,2,Android Developer
0,1,0,0,0,1,7.5,3,Android Developer
0,1,0,0,0,1,6.6,4,Android Developer
0,1,0,0,0,1,6.9,4,Android Developer
0,1,0,0,0,1,7.2,1,Android Developer
0,1,0,0,0,1,7.4,2,Android Developer
0,1,0,0,0,1,7.4,2,Android Developer
0,1,0,0,0,1,8.2,2,Android Developer
0,1,0,0,0,1,8.1,3,Android Developer
0,1,0,0,0,1,8.4,4,Android Developer
0,1,0,0,0,1,6.4,4,Android Developer
0,1,0,0,0,1,7.1,4,Android Developer
0,1,0,0,0,1,7.9,3,Android Developer
0,1,0,0,0,1,7.8,1,Android Developer
0,1,0,0,0,1,7.8,3,Android Developer
0,1,0,0,0,1,8.5,2,Android Developer
0,1,0,0,0,1,7.3,4,Android Developer
0,1,0,0,0,1,8.3,4,Android Developer
0,1,0,0,0,1,6.6,3,Android Developer
0,1,0,0,0,1,6.8,4,Android Developer
0,1,0,0,0,1,6.4,2,Android Developer
0,1,0,0,0,1,7.4,2,Android Developer
0,1,0,0,0,1,7.7,4,Android Developer
0,1,0,0,0,1,6.2,1,Android Developer
0,1,0,0,0,1,6.6,4,Android Developer
0,1,0,0,0,1,6.7,2,Android Developer
0,1,0,0,0,1,7.0,1,Android Developer
0,1,0,0,0,1,6.8,4,Android Developer
0,1,0,0,0,1,7.8,2,Android Developer
0,1,0,0,0,1,7.1,3,Android Developer
0,1,0,0,0,1,6.5,3,Android Developer
0,1,0,0,0,1,7.6,2,Android Developer
0,1,0,0,0,1,6.2,2,Android Developer
0,1,0,0,0,1,8.2,1,Android Developer
0,1,0,0,0,1,6.0,3,Android Developer
0,1,0,0,0,1,7.0,3,Android Developer
0,1,0,0,0,1,7.3,1,Android Developer
0,1,0,0,0,1,6.7,4,Android Developer
0,1,0,0,0,1,8.0,2,Android Developer
0,1,0,0,0,1,7.4,1,Android Developer
0,1,0,0,0,1,7.0,4,Android Developer
0,1,0,0,0,1,7.9,1,Android Developer
0,1,0,0,0,1,8.3,4,Android Developer
0,1,0,0,0,1,8.2,1,Android Developer
0,1,0,0,0,1,7.6,3,Android Developer
0,1,0,0,0,1,7.2,1,Android Developer
0,1,0,0,0,1,7.2,4,Android Developer
0,1,0,0,0,1,8.3,3,Android Developer
0,1,0,0,0,1,8.2,1,Android Developer
0,1,0,0,0,1,6.1,1,Android Developer
0,1,0,0,0,1,7.9,4,Android Developer
0,1,0,0,0,1,8.0,2,Android Developer
0,1,0,0,0,1,6.0,4,Android Developer
0,1,0,0,0,1,7.8,1,Android Developer
0,1,0,0,0,1,6.3,2,Android Developer
0,1,0,0,0,1,7.5,4,Android Developer
0,1,0,0,0,1,7.7,4,Android Developer
0,1,0,0,0,1,6.1,2,Android Developer
0,1,0,0,0,1,6.7,3,Android Developer
0,1,0,0,0,1,8.0,4,Android Developer
0,1,0,0,0,1,6.9,4,Android Developer
0,1,0,0,0,1,6.4,1,Android Developer
0,1,0,0,0,1,6.3,3,Android Developer
0,1,0,0,0,1,6.5,4,Android Developer
0,1,0,0,0,1,8.3,3,Android Developer
0,1,0,0,0,1,8.0,4,Android Developer
0,1,0,0,0,1,7.5,3,Android Developer
0,1,0,0,0,1,6.2,1,Android Developer
0,1,0,0,0,1,7.3,1,Android Developer
0,1,0,0,0,1,7.1,2,Android Developer
0,1,0,0,0,1,8.2,2,Android Developer
0,1,0,0,0,1,6.7,4,Android Developer
0,1,0,0,0,1,6.1,2,Android Developer
0,1,0,0,0,1,7.5,3,Android Developer
0,1,0,0,0,1,8.4,3,Android Developer
0,1,0,0,0,1,6.2,3,Android Developer
0,1,0,0,0,1,7.7,1,Android Developer
0,1,0,0,0,1,6.6,2,Android Developer
0,1,0,0,0,1,7.0,3,Android Developer
0,1,0,0,0,1,7.9,3,Android Developer
0,1,0,0,0,1,8.4,4,Android Developer
0,1,0,0,0,1,7.0,2,Android Developer
1,0,0,0,0,1,7.1,1,iOS Developer
1,0,0,0,0,1,6.6,2,iOS Developer
1,0,0,0,0,1,6.1,4,iOS Developer
1,0,0,0,0,1,6.4,3,iOS Developer
1,0,0,0,0,1,6.1,4,iOS Developer
1,0,0,0,0,1,6.2,2,iOS Developer
1,0,0,0,0,1,6.1,1,iOS Developer
1,0,0,0,0,1,8.2,4,iOS Developer
1,0,0,0,0,1,8.2,3,iOS Developer
1,0,0,0,0,1,7.9,1,iOS Developer
1,0,0,0,0,1,7.8,1,iOS Developer
1,0,0,0,0,1,7.0,2,iOS Developer
1,0,0,0,0,1,8.4,4,iOS Developer
1,0,0,0,0,1,7.5,4,iOS Developer
1,0,0,0,0,1,6.7,1,iOS Developer
1,0,0,0,0,1,6.1,4,iOS Developer
1,0,0,0,0,1,7.5,1,iOS Developer
1,0,0,0,0,1,7.7,4,iOS Developer
1,0,0,0,0,1,7.0,3,iOS Developer
1,0,0,0,0,1,6.6,4,iOS Developer
1,0,0,0,0,1,6.1,1,iOS Developer
1,0,0,0,0,1,7.1,4,iOS Developer
1,0,0,0,0,1,8.0,3,iOS Developer
1,0,0,0,0,1,8.3,3,iOS Developer
1,0,0,0,0,1,6.1,2,iOS Developer
1,0,0,0,0,1,7.1,4,iOS Developer
1,0,0,0,0,1,7.7,3,iOS Developer
1,0,0,0,0,1,7.2,1,iOS Developer
1,0,0,0,0,1,6.3,1,iOS Developer
1,0,0,0,0,1,8.4,4,iOS Developer
